open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base,taker_quote,ignore
2022-09-04 14:45:00,19726.92,19754.88,19711.57,19746.71,969.49952,1662303599999,19125486.84143890,30534,514.03243000,10141103.82095250,0
2022-09-04 15:00:00,19747.54,19761.66,19730.28,19741.17,1188.38779,1662304499999,23466406.92729460,36322,598.18032000,11812279.28786770,0
2022-09-04 15:15:00,19740.45,19742.53,19714.56,19739.41,998.35482,1662305399999,19694047.61371180,30129,463.95336000,9152542.96907880,0
2022-09-04 15:30:00,19739.41,19746.72,19682.84,19707.39,1422.70881,1662306299999,28048945.74006160,38646,632.40423000,12467929.11057140,0
2022-09-04 15:45:00,19707.39,19793.32,19701.22,19789.9,1833.76147,1662307199999,36226371.87294980,46273,1026.75009000,20284734.15621860,0
2022-09-04 16:00:00,19790.84,19801.86,19722.51,19741.4,1632.4769,1662308099999,32258190.36153360,41788,821.99124000,16244396.63615490,0
2022-09-04 16:15:00,19740.1,19757.89,19722.0,19754.75,844.63397,1662308999999,16671701.91317410,29629,418.51983000,8261149.07709630,0
2022-09-04 16:30:00,19755.3,19873.16,19750.23,19842.58,2943.7113,1662309899999,58317979.91265730,66886,1649.28144000,32677233.67750280,0
2022-09-04 16:45:00,19842.58,19917.53,19840.0,19890.41,3007.7,1662310799999,59826797.17733350,70345,1696.96948000,33754960.32041990,0
2022-09-04 17:00:00,19890.41,19956.54,19870.93,19900.81,2814.74896,1662311699999,56048926.48888280,65569,1551.77039000,30901810.32407460,0
2022-09-04 17:15:00,19900.81,19925.82,19856.31,19874.44,2007.68196,1662312599999,39950660.70643260,49104,943.15840000,18768104.86846000,0
2022-09-04 17:30:00,19873.54,19892.25,19845.35,19865.59,1202.31261,1662313499999,23890410.44398130,33543,558.99773000,11107788.74667560,0
2022-09-04 17:45:00,19866.19,19872.59,19829.22,19838.47,1322.71448,1662314399999,26253289.72556670,34008,615.76938000,12221949.49247040,0
2022-09-04 18:00:00,19838.47,19840.0,19800.0,19808.07,1216.46695,1662315299999,24111945.51943130,33056,564.36568000,11186691.98671940,0
2022-09-04 18:15:00,19808.07,19871.22,19808.06,19852.39,1605.44423,1662316199999,31847798.73493120,36788,832.94239000,16524069.91672170,0
2022-09-04 18:30:00,19851.37,19884.34,19814.36,19829.41,1593.5876,1662317099999,31624239.89704850,40135,809.91215000,16072975.45416880,0
2022-09-04 18:45:00,19830.84,19864.44,19820.0,19847.0,965.9613,1662317999999,19166034.19757580,28814,500.13249000,9923727.87399050,0
2022-09-04 19:00:00,19847.69,19874.98,19821.21,19865.64,1044.78443,1662318899999,20734257.01669640,30532,559.70506000,11107883.71739010,0
2022-09-04 19:15:00,19866.23,19922.01,19857.14,19906.82,1484.14099,1662319799999,29527170.70014390,39746,799.53962000,15906997.04349700,0
2022-09-04 19:30:00,19906.82,19920.71,19870.83,19910.75,1370.93937,1662320699999,27272919.91423380,34329,678.00496000,13488190.84424710,0
2022-09-04 19:45:00,19910.75,19910.78,19877.81,19882.69,774.25668,1662321599999,15400578.51193610,24549,380.57236000,7569725.93491860,0
2022-09-04 20:00:00,19883.18,19905.87,19863.97,19902.04,1146.07721,1662322499999,22788886.90161990,32862,570.15377000,11337343.49609210,0
2022-09-04 20:15:00,19902.04,19932.38,19877.96,19896.31,1115.91839,1662323399999,22206890.16204510,30947,590.22057000,11746011.41185680,0
2022-09-04 20:30:00,19896.98,19919.13,19884.75,19897.72,997.93677,1662324299999,19861798.22774270,28969,489.56616000,9743910.29071350,0
2022-09-04 20:45:00,19899.05,19912.66,19887.33,19901.81,832.47805,1662325199999,16567007.63012280,25163,418.46171000,8327896.06421560,0
2022-09-04 21:00:00,19900.84,19918.08,19868.34,19878.82,1147.32829,1662326099999,22821388.28516470,28802,550.29385000,10946161.66075030,0
2022-09-04 21:15:00,19878.81,19933.34,19876.16,19907.1,738.72897,1662326999999,14699510.23397770,22206,381.11313000,7583758.06274740,0
2022-09-04 21:30:00,19906.45,19907.38,19865.71,19868.04,429.57543,1662327899999,8544159.17752000,19853,198.78339000,3953939.95373290,0
2022-09-04 21:45:00,19868.04,19905.56,19830.0,19860.66,1192.81076,1662328799999,23695697.04080920,36928,593.75936000,11795732.02144470,0
2022-09-04 22:00:00,19860.66,19887.7,19824.69,19836.37,2321.99101,1662329699999,46090310.15874510,54025,1148.42272000,22796060.17196170,0
2022-09-04 22:15:00,19837.31,19859.28,19815.0,19853.63,1947.03227,1662330599999,38632154.84929360,41232,984.92290000,19542723.24791170,0
2022-09-04 22:30:00,19854.34,19879.59,19848.0,19865.15,1662.24464,1662331499999,33022512.28213870,35480,841.65916000,16720863.71211710,0
2022-09-04 22:45:00,19865.99,19866.79,19827.41,19833.72,1194.0971,1662332399999,23692230.79163050,28910,599.88714000,11902624.20865150,0
2022-09-04 23:00:00,19834.86,19863.43,19823.73,19854.47,1340.07606,1662333299999,26597039.19856380,30020,659.86096000,13097059.92813720,0
2022-09-04 23:15:00,19854.47,19949.13,19831.57,19923.25,2281.42656,1662334199999,45376020.64842640,47164,1301.96235000,25898453.41888000,0
2022-09-04 23:30:00,19924.7,20029.23,19913.74,20001.2,4538.17385,1662335099999,90703866.73217900,83416,2433.46334000,48637797.17294260,0
2022-09-04 23:45:00,20000.12,20011.21,19935.22,20000.3,2617.37469,1662335999999,52295385.77581200,49710,1303.65439000,26049510.87228900,0
2022-09-05 00:00:00,20000.3,20057.27,19935.56,19971.65,4033.80642,1662336899999,80657428.80217860,82792,2005.42840000,40104570.86740560,0
2022-09-05 00:15:00,19971.65,19973.07,19906.01,19927.79,2835.35879,1662337799999,56514865.22157830,61113,1403.63259000,27977804.44817020,0
2022-09-05 00:30:00,19926.44,19936.66,19878.02,19890.44,2132.68673,1662338699999,42454166.60149210,51042,1030.18851000,20508450.39674800,0
2022-09-05 00:45:00,19891.37,19922.97,19888.68,19914.13,1822.17574,1662339599999,36275285.08464110,46191,934.82427000,18610522.78999610,0
2022-09-05 01:00:00,19914.13,19971.22,19911.35,19964.83,2182.42948,1662340499999,43534677.01439600,51754,1107.06777000,22084772.11224550,0
2022-09-05 01:15:00,19964.83,19968.82,19899.74,19909.75,2254.59344,1662341399999,44927879.47445790,49513,1044.74717000,20818566.16423920,0
2022-09-05 01:30:00,19909.37,19915.0,19863.16,19865.9,2162.1412,1662342299999,43005659.02473490,49445,996.97613000,19831151.23132300,0
2022-09-05 01:45:00,19864.87,19885.82,19815.0,19839.57,2646.09345,1662343199999,52519769.59223040,57594,1171.79948000,23258349.28120500,0
2022-09-05 02:00:00,19839.57,19856.67,19809.56,19849.81,2500.40743,1662344099999,49594582.29894190,49880,1206.79413000,23937075.21473090,0
2022-09-05 02:15:00,19849.81,19867.49,19820.09,19837.74,2040.80283,1662344999999,40495792.42620840,45173,989.10698000,19626808.59720170,0
2022-09-05 02:30:00,19838.56,19864.02,19825.8,19857.44,1748.28905,1662345899999,34692715.86441520,38838,837.96395000,16628743.77857090,0
2022-09-05 02:45:00,19857.44,19865.17,19826.0,19853.4,1727.98624,1662346799999,34299120.80977730,36450,900.61659000,17875959.68838130,0
2022-09-05 03:00:00,19852.73,19858.11,19813.07,19824.24,1746.97707,1662347699999,34654113.68131860,42524,856.75998000,16995598.75558740,0
2022-09-05 03:15:00,19825.03,19875.6,19824.2,19870.22,1773.14715,1662348599999,35213692.44842890,40768,866.38593000,17206530.89884050,0
2022-09-05 03:30:00,19870.22,19901.03,19864.49,19889.82,2094.71818,1662349499999,41651194.67585000,44536,1117.14816000,22213836.77044810,0
2022-09-05 03:45:00,19890.04,19906.38,19878.96,19884.91,1900.64107,1662350399999,37811772.63275600,39394,960.34864000,19105783.49853470,0
2022-09-05 04:00:00,19884.88,19913.09,19865.78,19889.08,2026.42247,1662351299999,40297983.54853050,44585,1015.20452000,20189252.99875500,0
2022-09-05 04:15:00,19888.02,19889.27,19862.55,19878.69,1405.34678,1662352199999,27932597.03435180,34866,671.22413000,13341430.58777130,0
2022-09-05 04:30:00,19878.0,19881.69,19837.09,19845.05,2070.8992,1662353099999,41119991.32134560,40032,945.37050000,18771946.55468340,0
2022-09-05 04:45:00,19845.05,19903.31,19843.51,19886.99,1789.02348,1662353999999,35554280.90668810,40840,851.78308000,16928230.69193890,0
2022-09-05 05:00:00,19886.99,19888.78,19757.41,19802.93,3527.72134,1662354899999,69893136.87920090,70785,1631.03075000,32317421.82918010,0
2022-09-05 05:15:00,19802.29,19804.16,19704.18,19725.71,4243.71637,1662355799999,83824468.57819960,81356,1804.73976000,35654278.36190340,0
2022-09-05 05:30:00,19725.71,19741.4,19681.22,19708.02,3522.28859,1662356699999,69421779.44482980,65606,1627.68672000,32081719.69535070,0
2022-09-05 05:45:00,19708.02,19737.59,19688.38,19726.04,2092.44091,1662357599999,41251318.38044930,51914,1069.84952000,21092216.83277450,0
2022-09-05 06:00:00,19726.04,19765.62,19703.98,19762.41,2687.35856,1662358499999,53054143.36000580,62832,1400.15728000,27642049.82601340,0
2022-09-05 06:15:00,19762.41,19769.71,19744.0,19760.04,1995.25706,1662359399999,39426922.68297670,44651,1077.92888000,21300517.97880070,0
2022-09-05 06:30:00,19760.04,19767.03,19725.06,19744.96,1795.41788,1662360299999,35457125.32076900,45706,877.53469000,17330464.03202310,0
2022-09-05 06:45:00,19744.96,19802.0,19733.63,19787.2,2327.02811,1662361199999,46025886.79018020,55248,1194.21133000,23620516.48431080,0
2022-09-05 07:00:00,19786.75,19797.42,19750.77,19753.65,2244.50708,1662362099999,44378547.09468280,50926,1152.04212000,22778912.03159880,0
2022-09-05 07:15:00,19753.65,19778.72,19706.41,19731.18,2651.5877,1662362999999,52370795.03184700,55156,1286.25049000,25405081.44992780,0
2022-09-05 07:30:00,19730.0,19745.0,19710.0,19737.38,2004.08116,1662363899999,39537277.58996350,50585,917.54534000,18102398.20660360,0
2022-09-05 07:45:00,19736.39,19758.41,19728.0,19750.0,1681.04338,1662364799999,33188364.45621220,40016,822.67380000,16242384.54375160,0
2022-09-05 08:00:00,19750.51,19758.22,19721.78,19724.83,1989.23064,1662365699999,39267913.60619500,47744,918.40677000,18130602.25932980,0
2022-09-05 08:15:00,19725.77,19786.08,19722.37,19785.65,2285.46764,1662366599999,45149091.08107200,48678,1069.70890000,21131765.83253910,0
2022-09-05 08:30:00,19785.25,19790.35,19758.92,19779.02,1825.19261,1662367499999,36099388.56322630,41350,937.26889000,18538059.70594100,0
2022-09-05 08:45:00,19779.94,19792.76,19766.76,19781.65,1296.98824,1662368399999,25652162.00578460,34675,650.35365000,12863279.14786370,0
2022-09-05 09:00:00,19781.65,19804.5,19750.01,19752.0,2253.02948,1662369299999,44561329.28108170,53683,1058.07550000,20928600.25213170,0
2022-09-05 09:15:00,19752.0,19771.22,19729.0,19748.51,1720.60733,1662370199999,33979300.11608150,42889,812.04892000,16036864.30583750,0
2022-09-05 09:30:00,19749.24,19779.93,19733.26,19765.9,1500.13758,1662371099999,29637934.52267140,38757,738.64630000,14593786.74094720,0
2022-09-05 09:45:00,19764.79,19805.47,19763.26,19768.59,2031.97117,1662371999999,40201998.15117110,44055,1050.31228000,20781151.57686880,0
2022-09-05 10:00:00,19768.59,19783.08,19753.83,19777.95,1824.23158,1662372899999,36062543.87543060,41985,855.80990000,16918843.03469950,0
2022-09-05 10:15:00,19777.23,19787.68,19756.81,19760.86,1653.27073,1662373799999,32691021.72008080,40852,780.17420000,15426983.82491410,0
2022-09-05 10:30:00,19761.46,19762.93,19660.0,19682.91,3600.4558,1662374699999,70958954.63784060,67300,1682.35722000,33156601.17927050,0
2022-09-05 10:45:00,19680.81,19732.99,19655.0,19691.07,3332.50819,1662375599999,65644721.15534660,68024,1588.70785000,31297488.55543820,0
2022-09-05 11:00:00,19691.07,19719.67,19682.45,19700.66,2384.01967,1662376499999,46968840.90535360,49237,1080.16855000,21281174.88177740,0
2022-09-05 11:15:00,19701.3,19707.55,19633.83,19664.78,3201.81577,1662377399999,62981864.69606940,66923,1549.04878000,30471873.57373730,0
2022-09-05 11:30:00,19663.51,19712.76,19649.68,19710.46,2209.475,1662378299999,43500847.12622770,48385,1119.89546000,22049421.71156990,0
2022-09-05 11:45:00,19710.46,19723.99,19662.64,19701.95,2179.52576,1662379199999,42930781.06803850,44024,1080.96801000,21292907.54984780,0
2022-09-05 12:00:00,19701.95,19715.0,19667.02,19682.7,2619.38984,1662380099999,51577826.75423710,46207,1266.19196000,24932433.12036450,0
2022-09-05 12:15:00,19682.35,19751.88,19677.0,19738.31,2810.72042,1662380999999,55416285.72426890,53991,1506.07206000,29695085.39216710,0
2022-09-05 12:30:00,19738.31,19755.31,19712.17,19726.37,2495.98207,1662381899999,49249999.38039570,51003,1271.12386000,25082312.87857770,0
2022-09-05 12:45:00,19726.37,19739.66,19718.34,19727.37,2104.9211,1662382799999,41530885.52303060,44938,1056.32719000,20842078.76522390,0
2022-09-05 13:00:00,19726.45,19761.65,19724.74,19755.6,2236.07871,1662383699999,44151960.02492500,47556,1192.03931000,23537439.55900490,0
2022-09-05 13:15:00,19755.6,19795.88,19725.64,19725.7,2928.0361,1662384599999,57864103.07172990,61170,1585.66860000,31338105.00532120,0
2022-09-05 13:30:00,19726.44,19758.23,19710.51,19748.05,2444.09457,1662385499999,48250522.67344440,52718,1270.38845000,25080763.73205530,0
2022-09-05 13:45:00,19749.11,19766.0,19725.62,19744.01,1762.48145,1662386399999,34800236.10552590,40948,913.29944000,18033400.50745100,0
2022-09-05 14:00:00,19743.22,19798.78,19725.65,19786.77,2556.22949,1662387299999,50530414.88605440,53428,1324.72007000,26187971.60199140,0
2022-09-05 14:15:00,19785.99,19802.68,19765.0,19783.8,2328.11723,1662388199999,46062711.43731740,49726,1178.49193000,23317676.51429440,0
2022-09-05 14:30:00,19783.8,19794.12,19770.0,19777.43,1959.28415,1662389099999,38754509.35589470,43872,974.83161000,19282573.54165460,0
2022-09-05 14:45:00,19776.6,19880.0,19758.51,19843.21,3434.75197,1662389999999,68027966.41992860,66877,1815.88425000,35970276.04183510,0
2022-09-05 15:00:00,19843.81,19921.12,19839.97,19898.31,5813.4746,1662390899999,115616848.20001580,103932,3256.60391000,64769519.64294100,0
2022-09-05 15:15:00,19899.47,19950.7,19859.66,19862.35,4298.37109,1662391799999,85567922.77462210,85738,2254.58378000,44885360.45120380,0
2022-09-05 15:30:00,19863.29,19885.24,19842.53,19848.59,2763.39711,1662392699999,54898566.46329010,58683,1312.02354000,26065962.87320150,0
2022-09-05 15:45:00,19848.59,19878.4,19832.3,19854.59,2651.56551,1662393599999,52656657.09078430,53258,1323.22226000,26278091.97446180,0
2022-09-05 16:00:00,19854.59,19908.37,19854.42,19905.09,2866.03584,1662394499999,56984936.86828160,55251,1548.14058000,30781952.07349820,0
2022-09-05 16:15:00,19905.51,19912.4,19822.36,19853.31,2983.46595,1662395399999,59274013.34827810,58108,1480.35613000,29412402.09064480,0
2022-09-05 16:30:00,19852.73,19874.48,19821.22,19830.94,2462.19276,1662396299999,48860504.69613220,48709,1135.65935000,22536334.91231750,0
2022-09-05 16:45:00,19830.94,19861.22,19822.35,19845.97,2445.97122,1662397199999,48530409.83245360,44768,1223.70301000,24279434.00260230,0
2022-09-05 17:00:00,19845.97,19858.46,19835.37,19841.22,1987.80275,1662398099999,39450206.67506430,38291,972.50049000,19300944.19194280,0
2022-09-05 17:15:00,19841.22,19849.16,19790.78,19825.44,2187.76669,1662398999999,43357049.30105660,47501,1060.21459000,21011262.55298350,0
2022-09-05 17:30:00,19824.89,19837.8,19801.27,19835.8,1588.95638,1662399899999,31490527.09015760,37693,856.68704000,16978279.96151010,0
2022-09-05 17:45:00,19836.42,19836.42,19806.9,19826.49,1657.36502,1662400799999,32848776.58639080,35153,879.10190000,17423724.29418060,0
2022-09-05 18:00:00,19826.49,19846.65,19731.45,19748.77,2541.41726,1662401699999,50323182.19067170,50817,1113.49205000,22053566.13590180,0
2022-09-05 18:15:00,19748.77,19773.51,19681.22,19691.41,4258.41046,1662402599999,83974782.89178340,72868,1995.67071000,39356114.74319030,0
2022-09-05 18:30:00,19690.36,19720.72,19670.14,19702.43,2948.87103,1662403499999,58077343.81374310,57164,1635.49799000,32213442.54933890,0
2022-09-05 18:45:00,19702.43,19745.0,19701.08,19741.39,2388.64113,1662404399999,47115197.35747600,44327,1295.54335000,25553978.62245590,0
2022-09-05 19:00:00,19741.78,19754.37,19725.34,19738.62,1971.18929,1662405299999,38908829.28406950,38353,996.56430000,19671515.31933640,0
2022-09-05 19:15:00,19739.18,19778.0,19732.24,19752.9,1893.59971,1662406199999,37398307.39406050,38259,1043.87448000,20617858.42261110,0
2022-09-05 19:30:00,19752.56,19755.57,19721.41,19724.88,1735.35477,1662407099999,34257371.04520890,35534,827.86906000,16343417.42935060,0
2022-09-05 19:45:00,19724.88,19746.49,19692.0,19708.64,1860.19,1662407999999,36694720.02576400,33069,923.92946000,18225553.57319730,0
2022-09-05 20:00:00,19708.64,19758.25,19697.1,19736.19,2056.02684,1662408899999,40568999.61541680,39255,1044.68138000,20615377.88465940,0
2022-09-05 20:15:00,19735.13,19790.52,19735.01,19775.75,2269.53591,1662409799999,44844732.83939240,41190,1240.82006000,24518955.67458300,0
2022-09-05 20:30:00,19775.75,19794.99,19753.6,19771.62,1844.16594,1662410699999,36467725.90465630,36738,940.20619000,18592930.75756470,0
2022-09-05 20:45:00,19771.61,19776.02,19739.31,19739.7,1466.31333,1662411599999,28970345.49264990,31071,738.32569000,14587846.16302270,0
2022-09-05 21:00:00,19740.62,19800.0,19739.42,19774.1,1608.83947,1662412499999,31800896.71679700,32382,884.82006000,17490844.71728710,0
2022-09-05 21:15:00,19774.1,19775.28,19720.0,19734.86,1346.39772,1662413399999,26586397.77825530,26217,604.88976000,11945027.30052210,0
2022-09-05 21:30:00,19734.86,19754.99,19700.0,19741.22,965.84982,1662414299999,19055769.48230940,26124,452.18394000,8922051.25396330,0
2022-09-05 21:45:00,19741.22,19755.99,19724.22,19750.01,884.26846,1662415199999,17455464.62714100,25410,468.23507000,9243338.23130050,0
2022-09-05 22:00:00,19750.01,19755.99,19723.7,19749.49,1695.10801,1662416099999,33457377.06197860,37734,842.26565000,16624905.21965470,0
2022-09-05 22:15:00,19750.25,19784.48,19747.09,19759.19,1832.80923,1662416999999,36225606.19318340,38278,961.93370000,19013373.04537400,0
2022-09-05 22:30:00,19759.19,19797.0,19756.67,19767.57,1997.98398,1662417899999,39508449.54548380,38367,1018.37684000,20138417.63785050,0
2022-09-05 22:45:00,19767.54,19820.77,19756.6,19804.57,2646.94051,1662418799999,52372407.51851520,45549,1331.68273000,26350044.15734840,0
2022-09-05 23:00:00,19805.95,19817.23,19752.88,19759.34,1850.11108,1662419699999,36590988.00363040,38540,832.99426000,16474755.63149810,0
2022-09-05 23:15:00,19758.53,19783.58,19753.12,19763.06,1585.29867,1662420599999,31337380.22193540,32151,745.08998000,14728889.71215090,0
2022-09-05 23:30:00,19763.06,19870.8,19759.92,19822.76,3424.85818,1662421499999,67854744.82005770,60033,1899.76655000,37643604.65067080,0
2022-09-05 23:45:00,19822.76,19856.59,19781.26,19796.84,3130.05622,1662422399999,62044305.21425710,57612,1542.53289000,30577426.27317620,0
2022-09-06 00:00:00,19795.34,19877.01,19776.67,19866.71,3674.89929,1662423299999,72863939.23035250,70425,1891.80198000,37510702.05867140,0
2022-09-06 00:15:00,19866.71,19940.0,19865.7,19910.12,4605.36495,1662424199999,91684916.78890420,87454,2511.51499000,50001861.75749980,0
2022-09-06 00:30:00,19909.78,20012.35,19909.39,20008.58,4659.1879,1662425099999,93007124.18395150,90340,2624.02739000,52383205.23581450,0
2022-09-06 00:45:00,20007.69,20174.58,19990.0,20101.01,5948.28808,1662425999999,119444056.70827720,122672,3283.04025000,65931542.75137340,0
2022-09-06 01:00:00,20100.26,20180.0,20099.88,20122.98,4368.54082,1662426899999,87993362.35058240,95320,2028.93456000,40869486.32495000,0
2022-09-06 01:15:00,20122.99,20132.75,20022.95,20034.74,3571.54777,1662427799999,71743316.75094860,84162,1597.90528000,32097631.96232840,0
2022-09-06 01:30:00,20034.74,20055.44,19858.93,19881.17,5045.91845,1662428699999,100800250.35698600,102466,2361.00007000,47170588.92966150,0
2022-09-06 01:45:00,19880.24,19933.12,19755.05,19771.81,6667.49409,1662429599999,132375933.70296540,119954,3237.94485000,64295353.74055790,0
2022-09-06 02:00:00,19771.81,19793.64,19673.44,19745.51,6871.63258,1662430499999,135531252.20009870,135011,3384.90461000,66764256.54136580,0
2022-09-06 02:15:00,19746.27,19761.74,19692.04,19717.89,4522.49783,1662431399999,89224270.82652450,89116,2373.82721000,46836732.54623560,0
2022-09-06 02:30:00,19717.89,19784.56,19700.0,19782.92,4370.50387,1662432299999,86277585.91774430,84114,2178.43125000,43003683.79951340,0
2022-09-06 02:45:00,19782.92,19828.78,19757.43,19816.58,3590.44006,1662433199999,71064232.61163130,69812,1907.23493000,37748988.43934160,0
2022-09-06 03:00:00,19816.36,19827.0,19708.05,19714.3,3355.7768,1662434099999,66342743.33768660,72608,1482.53639000,29311934.02517570,0
2022-09-06 03:15:00,19715.5,19778.16,19701.55,19770.29,3024.51848,1662434999999,59720406.93456540,64553,1511.39631000,29843467.58279220,0
2022-09-06 03:30:00,19770.29,19788.31,19745.88,19768.31,2130.86329,1662435899999,42122308.53561630,49952,1010.33666000,19972344.40359230,0
2022-09-06 03:45:00,19768.31,19790.52,19744.11,19790.01,2339.3592,1662436799999,46235508.92144090,52578,1156.41420000,22856436.99270440,0
2022-09-06 04:00:00,19790.01,19824.49,19778.0,19810.93,2853.89311,1662437699999,56521455.47705870,65352,1502.73159000,29762094.16206950,0
2022-09-06 04:15:00,19810.94,19855.49,19803.87,19834.14,2640.88662,1662438599999,52366815.61093100,62572,1367.39264000,27114909.69674770,0
2022-09-06 04:30:00,19834.14,19847.7,19792.07,19793.86,2328.93626,1662439499999,46152134.01313990,52437,1094.91153000,21698965.37939630,0
2022-09-06 04:45:00,19793.15,19801.98,19755.0,19761.82,2049.69697,1662440399999,40534081.29884000,51045,973.89286000,19259557.65617660,0
2022-09-06 05:00:00,19761.95,19779.0,19740.85,19751.1,2712.37816,1662441299999,53586243.27302340,54221,1421.40285000,28080900.41150050,0
2022-09-06 05:15:00,19751.1,19784.17,19730.74,19770.87,2981.10499,1662442199999,58886567.01718930,61123,1643.44548000,32463139.31538950,0
2022-09-06 05:30:00,19771.13,19830.01,19767.37,19818.22,2953.60026,1662443099999,58484151.96947720,62274,1439.93106000,28511217.21820620,0
2022-09-06 05:45:00,19818.87,19842.7,19777.1,19780.9,2744.399,1662443999999,54374381.51942580,58369,1328.86517000,26330083.04839600,0
2022-09-06 06:00:00,19782.1,19811.96,19763.54,19788.94,3082.81685,1662444899999,60976688.64475430,64459,1710.67024000,33835644.40050630,0
2022-09-06 06:15:00,19788.94,19829.08,19763.63,19817.43,2055.71168,1662445799999,40692609.13721960,51977,1102.40279000,21822787.11968120,0
2022-09-06 06:30:00,19817.43,19857.52,19808.28,19842.83,2721.47106,1662446699999,53983557.46966080,60927,1453.71131000,28837478.49068620,0
2022-09-06 06:45:00,19842.15,19894.58,19820.0,19858.23,3294.42105,1662447599999,65420813.49914160,75787,1610.80019000,31988242.04122520,0
2022-09-06 07:00:00,19858.23,19899.29,19846.84,19889.8,3387.15966,1662448499999,67326770.81858930,72220,1692.47145000,33642475.67308120,0
2022-09-06 07:15:00,19890.51,19948.14,19887.81,19946.91,3245.07986,1662449399999,64656885.69380700,73700,1658.37076000,33041953.50703860,0
2022-09-06 07:30:00,19946.91,19947.6,19892.29,19897.22,3039.8757,1662450299999,60540935.13760550,63558,1467.36683000,29223230.15584390,0
2022-09-06 07:45:00,19897.22,19917.96,19876.68,19905.79,2521.71247,1662451199999,50184614.87453990,61870,1178.64748000,23456465.51157110,0
2022-09-06 08:00:00,19906.88,19918.38,19861.4,19870.31,2801.62281,1662452099999,55719854.64433930,65305,1347.05143000,26790815.10885530,0
2022-09-06 08:15:00,19870.31,19935.0,19861.4,19930.24,2837.50227,1662452999999,56460133.88926310,62735,1424.89088000,28352865.36298510,0
2022-09-06 08:30:00,19930.24,19983.78,19915.65,19970.45,3424.44211,1662453899999,68331665.70825350,72430,1848.35259000,36882378.30198820,0
2022-09-06 08:45:00,19970.47,20027.29,19951.48,20016.57,3440.84638,1662454799999,68752280.54661650,74069,1823.94896000,36447993.13721890,0
2022-09-06 09:00:00,20017.81,20030.82,19957.59,19960.92,3310.96486,1662455699999,66205584.22021810,73129,1621.03597000,32415652.77557470,0
2022-09-06 09:15:00,19960.04,19984.96,19877.08,19904.18,3914.85937,1662456599999,78029816.76151160,83734,1808.02092000,36036832.90461680,0
2022-09-06 09:30:00,19904.18,19934.33,19889.38,19927.51,2643.47937,1662457499999,52634076.17178940,64422,1321.20097000,26306428.03464410,0
2022-09-06 09:45:00,19927.51,19946.69,19903.67,19915.05,1913.89067,1662458399999,38133927.28624420,48896,953.84153000,19005197.92182760,0
2022-09-06 10:00:00,19915.05,19965.77,19900.16,19962.35,2162.63627,1662459299999,43105026.42611450,53639,1162.12911000,23163719.83159370,0
2022-09-06 10:15:00,19962.35,20003.64,19956.7,19977.28,2794.37751,1662460199999,55833042.66248180,62199,1492.29242000,29817515.84614300,0
2022-09-06 10:30:00,19976.67,19977.7,19906.4,19926.05,2218.58598,1662461099999,44224567.05305220,52171,1055.37271000,21038637.56413460,0
2022-09-06 10:45:00,19925.21,19939.77,19907.12,19914.91,1935.43418,1662461999999,38560864.89489700,45572,954.55809000,19018800.60834920,0
2022-09-06 11:00:00,19915.44,19953.69,19894.43,19939.99,2827.65065,1662462899999,56333222.19965820,61347,1443.80500000,28765451.54002370,0
2022-09-06 11:15:00,19939.4,19962.0,19860.66,19898.08,3253.68225,1662463799999,64803555.87177040,66365,1559.17829000,31055543.83923160,0
2022-09-06 11:30:00,19898.08,19922.0,19869.1,19910.22,2765.43937,1662464699999,55015945.37539200,59017,1346.15724000,26781507.06322090,0
2022-09-06 11:45:00,19911.45,19939.0,19883.4,19918.33,2242.183,1662465599999,44634194.05472660,46584,1197.18878000,23831900.55118190,0
2022-09-06 12:00:00,19918.33,19993.67,19893.62,19965.36,4162.20271,1662466499999,83000970.17552750,78771,2202.40327000,43923269.53347990,0
2022-09-06 12:15:00,19965.36,19988.24,19943.39,19945.26,3259.92568,1662467399999,65075402.85842870,68615,1667.53056000,33288094.44566250,0
2022-09-06 12:30:00,19945.26,19948.97,19893.16,19907.41,3312.30446,1662468299999,65942170.65830980,59963,1477.95020000,29424321.85673760,0
2022-09-06 12:45:00,19906.52,19912.99,19846.39,19854.93,3264.355,1662469199999,64929800.23328000,64324,1520.25543000,30241602.53340720,0
2022-09-06 13:00:00,19852.88,19883.5,19837.11,19875.04,2935.07873,1662470099999,58298612.32906760,61180,1437.89528000,28561761.84163390,0
2022-09-06 13:15:00,19875.04,19901.82,19841.27,19856.24,2443.11341,1662470999999,48547314.07255990,54791,1215.11489000,24146748.56908760,0
2022-09-06 13:30:00,19855.25,19908.73,19765.26,19818.45,6587.5003,1662471899999,130558479.95077050,137852,3244.21211000,64301018.21350310,0
2022-09-06 13:45:00,19819.38,19838.82,19710.0,19781.57,5297.21384,1662472799999,104724347.35762620,113892,2609.58788000,51589578.07955600,0
2022-09-06 14:00:00,19780.65,19793.32,19663.7,19736.71,7109.20157,1662473699999,140130365.39328520,143851,3437.84497000,67768513.19047750,0
2022-09-06 14:15:00,19736.71,19814.66,19696.93,19790.48,5406.5674,1662474599999,106801639.42936030,107435,2819.44760000,55695563.20723820,0
2022-09-06 14:30:00,19790.49,19854.0,19760.0,19815.61,4075.61855,1662475499999,80699312.48502690,87531,2097.20760000,41526179.53990750,0
